order_id,order_date,customer_id,customer_segment,store_id,product_id,product_name,category,quantity,unit_price,discount,gross_sales,discount_amount,revenue,cost,profit,payment_method
ORD005090,2025-10-05,CUST01377,Regular,ST006,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.0,8112.39,0.0,8112.39,6065.5,2046.8900000000003,Credit Card
ORD005091,2024-12-01,CUST01227,Regular,ST002,PROD0022,Kurta,Clothing,1,4560.86,0.05,4560.86,228.043,4332.817,1980.23,2352.587,Credit Card
ORD005092,2024-12-01,CUST01250,Regular,ST003,PROD0011,Electric Kettle,Home & Kitchen,1,2062.4,0.05,2062.4,103.12,1959.2800000000002,1515.59,443.6900000000003,UPI
ORD005093,2024-05-26,CUST00564,Occasional,ST004,PROD0005,Smart Watch,Electronics,3,22313.35,0.1,66940.04999999999,6694.004999999999,60246.04499999999,52736.51,7509.534999999989,UPI
ORD005094,2024-05-01,CUST02209,Occasional,ST004,PROD0022,Kurta,Clothing,4,4560.86,0.05,18243.44,912.172,17331.268,10494.19,6837.0779999999995,UPI
ORD005095,2024-03-21,CUST02273,Occasional,ST001,PROD0015,Storage Box,Home & Kitchen,1,7544.45,0.05,7544.45,377.2225,7167.2275,5679.39,1487.8374999999996,Debit Card
ORD005096,2025-11-15,CUST01341,Premium,ST006,PROD0039,Gym Gloves,Sports,4,1095.35,0.05,4381.4,219.07,4162.33,3017.41,1144.92,UPI
ORD005097,2025-10-27,CUST01438,Premium,ST004,PROD0037,Dumbbells,Sports,3,4164.94,0.05,12494.82,624.741,11870.079,6958.73,4911.349,Credit Card
ORD005098,2025-10-23,CUST00095,Regular,ST008,PROD0031,Hair Serum,Beauty,1,2117.69,0.05,2117.69,105.8845,2011.8055,1116.94,894.8654999999999,Net Banking
ORD005099,2025-01-09,CUST01803,Regular,ST005,PROD0029,Lipstick,Beauty,1,3353.75,0.15,3353.75,503.0625,2850.6875,1341.32,1509.3675,Cash
ORD005100,2025-07-23,CUST00949,Occasional,ST008,PROD0039,Gym Gloves,Sports,3,1095.35,0.25,3286.0499999999997,821.5124999999999,2464.5375,1715.13,749.4074999999998,Debit Card
ORD005101,2024-03-03,CUST00553,Occasional,ST004,PROD0017,Men's T-Shirt,Clothing,1,3182.37,0.15,3182.37,477.35549999999995,2705.0144999999998,1652.49,1052.5244999999998,Credit Card
ORD005102,2025-05-18,CUST00066,Occasional,ST001,PROD0041,Rice 5kg,Grocery,3,615.27,0.0,1845.81,0.0,1845.81,1501.7,344.1099999999999,UPI
ORD005103,2025-10-29,CUST01498,Regular,ST005,PROD0006,USB-C Charger,Electronics,2,15896.3,0.1,31792.6,3179.26,28613.339999999997,24621.96,3991.3799999999974,Net Banking
ORD005104,2025-03-24,CUST00665,Regular,ST006,PROD0041,Rice 5kg,Grocery,1,615.27,0.15,615.27,92.2905,522.9795,458.98,63.99950000000001,Net Banking
ORD005105,2025-03-03,CUST00180,Regular,ST007,PROD0017,Men's T-Shirt,Clothing,2,3182.37,0.15,6364.74,954.7109999999999,5410.0289999999995,3362.79,2047.2389999999996,UPI
ORD005106,2025-03-02,CUST01483,Premium,ST003,PROD0034,Cricket Bat,Sports,3,5837.89,0.15,17513.670000000002,2627.0505000000003,14886.6195,8506.41,6380.209500000001,UPI
ORD005107,2025-02-24,CUST00202,Regular,ST004,PROD0023,Sports Shoes,Clothing,2,2047.81,0.1,4095.62,409.562,3686.058,2190.59,1495.4679999999998,Credit Card
ORD005108,2024-11-17,CUST01499,Occasional,ST007,PROD0030,Sunscreen,Beauty,3,4512.26,0.05,13536.78,676.839,12859.941,5538.98,7320.961000000001,Credit Card
ORD005109,2025-11-10,CUST01542,Occasional,ST007,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.0,8112.39,0.0,8112.39,6530.12,1582.2700000000004,Credit Card
ORD005110,2024-06-14,CUST01313,Regular,ST001,PROD0030,Sunscreen,Beauty,5,4512.26,0.0,22561.300000000003,0.0,22561.300000000003,9146.89,13414.410000000003,UPI
ORD005111,2025-08-19,CUST01949,Regular,ST005,PROD0020,Hoodie,Clothing,1,1024.62,0.0,1024.62,0.0,1024.62,588.44,436.17999999999984,UPI
ORD005112,2025-10-10,CUST00694,Premium,ST005,PROD0006,USB-C Charger,Electronics,3,15896.3,0.2,47688.899999999994,9537.779999999999,38151.119999999995,34219.76,3931.3599999999933,Credit Card
ORD005113,2025-04-05,CUST01720,Occasional,ST001,PROD0031,Hair Serum,Beauty,3,2117.69,0.1,6353.07,635.307,5717.763,3110.36,2607.403,Net Banking
ORD005114,2025-04-03,CUST01268,Regular,ST008,PROD0019,Jeans,Clothing,2,1239.82,0.1,2479.64,247.964,2231.676,1181.8,1049.876,Debit Card
ORD005115,2024-07-07,CUST01792,Regular,ST004,PROD0006,USB-C Charger,Electronics,1,15896.3,0.05,15896.3,794.815,15101.484999999999,12016.31,3085.1749999999993,Credit Card
ORD005116,2025-04-08,CUST01722,Premium,ST005,PROD0034,Cricket Bat,Sports,1,5837.89,0.15,5837.89,875.6835,4962.2065,3595.53,1366.6765,UPI
ORD005117,2025-01-13,CUST01622,Regular,ST007,PROD0028,Perfume,Beauty,2,2919.71,0.0,5839.42,0.0,5839.42,2980.38,2859.04,UPI
ORD005118,2024-01-02,CUST01198,Regular,ST001,PROD0013,Dinner Set,Home & Kitchen,2,8112.39,0.15,16224.78,2433.717,13791.063,10620.54,3170.5229999999992,Credit Card
ORD005119,2025-09-09,CUST01558,Regular,ST007,PROD0010,Mixer Grinder,Home & Kitchen,3,12514.95,0.05,37544.850000000006,1877.2425000000003,35667.607500000006,28560.65,7106.957500000004,UPI
ORD005120,2024-12-29,CUST01533,Occasional,ST005,PROD0041,Rice 5kg,Grocery,1,615.27,0.15,615.27,92.2905,522.9795,455.5,67.47950000000003,Credit Card
ORD005121,2024-03-12,CUST02292,Regular,ST006,PROD0045,Coffee,Grocery,1,177.86,0.15,177.86,26.679000000000002,151.181,133.56,17.62100000000001,Credit Card
ORD005122,2025-03-02,CUST02108,Premium,ST004,PROD0007,Power Bank,Electronics,2,15422.89,0.05,30845.78,1542.289,29303.490999999998,25718.63,3584.860999999997,UPI
ORD005123,2025-09-29,CUST00104,Regular,ST001,PROD0018,Women's T-Shirt,Clothing,1,2452.3,0.2,2452.3,490.46000000000004,1961.8400000000001,1111.69,850.1500000000001,Credit Card
ORD005124,2024-06-18,CUST01695,Regular,ST005,PROD0022,Kurta,Clothing,2,4560.86,0.1,9121.72,912.172,8209.547999999999,5623.44,2586.1079999999993,Cash
ORD005125,2024-07-23,CUST01011,Regular,ST003,PROD0014,Bedsheet Set,Home & Kitchen,2,4532.8,0.05,9065.6,453.28000000000003,8612.32,6698.68,1913.6399999999994,UPI
ORD005126,2024-12-02,CUST01768,Regular,ST003,PROD0036,Badminton Racket,Sports,3,999.85,0.1,2999.55,299.95500000000004,2699.5950000000003,1849.6,849.9950000000003,Net Banking
ORD005127,2025-04-16,CUST02125,Premium,ST004,PROD0008,Wireless Mouse,Electronics,2,27894.92,0.15,55789.84,8368.475999999999,47421.364,40544.65,6876.714,UPI
ORD005128,2024-07-13,CUST01042,Occasional,ST004,PROD0012,Coffee Maker,Home & Kitchen,1,11103.41,0.25,11103.41,2775.8525,8327.557499999999,5860.54,2467.017499999999,Credit Card
ORD005129,2025-10-31,CUST01558,Premium,ST005,PROD0040,Resistance Bands,Sports,1,6869.81,0.0,6869.81,0.0,6869.81,4133.89,2735.92,Debit Card
ORD005130,2025-10-14,CUST01208,Regular,ST005,PROD0048,Dry Fruits,Grocery,1,347.84,0.1,347.84,34.784,313.056,255.65,57.40599999999998,Debit Card
ORD005131,2024-10-01,CUST01681,Premium,ST006,PROD0033,Yoga Mat,Sports,2,372.43,0.1,744.86,74.486,670.374,452.97,217.404,UPI
ORD005132,2024-01-07,CUST01679,Occasional,ST005,PROD0024,Casual Shoes,Clothing,4,3798.5,0.05,15194.0,759.7,14434.3,7556.97,6877.329999999999,UPI
ORD005133,2025-07-19,CUST02315,Regular,ST006,PROD0042,Wheat Flour 5kg,Grocery,1,261.36,0.15,261.36,39.204,222.156,192.04,30.116000000000014,Credit Card
ORD005134,2025-09-07,CUST00781,Occasional,ST001,PROD0039,Gym Gloves,Sports,2,1095.35,0.0,2190.7,0.0,2190.7,1381.41,809.2899999999997,UPI
ORD005135,2025-07-26,CUST00946,Premium,ST006,PROD0014,Bedsheet Set,Home & Kitchen,2,4532.8,0.05,9065.6,453.28000000000003,8612.32,6754.67,1857.6499999999996,Credit Card
ORD005136,2025-08-21,CUST01831,Occasional,ST003,PROD0005,Smart Watch,Electronics,2,22313.35,0.15,44626.7,6694.004999999999,37932.695,34198.63,3734.0650000000023,UPI
ORD005137,2024-06-26,CUST00548,Premium,ST004,PROD0019,Jeans,Clothing,1,1239.82,0.1,1239.82,123.982,1115.838,516.82,599.0179999999999,Credit Card
ORD005138,2024-08-29,CUST02208,Premium,ST003,PROD0003,Smartphone,Electronics,2,25659.14,0.0,51318.28,0.0,51318.28,42137.9,9180.379999999997,Debit Card
ORD005139,2024-07-21,CUST02447,Occasional,ST004,PROD0001,Wireless Headphones,Electronics,1,71728.58,0.2,71728.58,14345.716,57382.864,47967.2,9415.664000000004,UPI
ORD005140,2025-06-26,CUST02175,Occasional,ST002,PROD0040,Resistance Bands,Sports,2,6869.81,0.15,13739.62,2060.943,11678.677,7449.16,4229.517,Credit Card
ORD005141,2025-04-06,CUST01798,Occasional,ST001,PROD0041,Rice 5kg,Grocery,3,615.27,0.1,1845.81,184.58100000000002,1661.2289999999998,1384.22,277.0089999999998,Credit Card
ORD005142,2024-03-20,CUST01881,Occasional,ST001,PROD0037,Dumbbells,Sports,1,4164.94,0.1,4164.94,416.49399999999997,3748.4459999999995,2412.09,1336.3559999999993,UPI
ORD005143,2025-06-06,CUST00948,Regular,ST004,PROD0033,Yoga Mat,Sports,1,372.43,0.1,372.43,37.243,335.187,236.92,98.26700000000002,Net Banking
ORD005144,2025-02-20,CUST02258,Regular,ST001,PROD0046,Biscuits,Grocery,3,1680.92,0.1,5042.76,504.27600000000007,4538.484,4171.42,367.0640000000003,Net Banking
ORD005145,2025-01-18,CUST02198,Regular,ST002,PROD0017,Men's T-Shirt,Clothing,2,3182.37,0.15,6364.74,954.7109999999999,5410.0289999999995,3268.9,2141.1289999999995,Credit Card
ORD005146,2025-01-25,CUST00031,Occasional,ST001,PROD0009,Air Fryer,Home & Kitchen,1,6620.38,0.15,6620.38,993.057,5627.323,4307.48,1319.8430000000008,UPI
ORD005147,2025-11-18,CUST00612,Occasional,ST001,PROD0031,Hair Serum,Beauty,2,2117.69,0.0,4235.38,0.0,4235.38,2359.37,1876.0100000000002,Credit Card
ORD005148,2024-05-05,CUST01865,Regular,ST007,PROD0035,Football,Sports,3,5666.57,0.0,16999.71,0.0,16999.71,10936.55,6063.16,Cash
ORD005149,2025-05-08,CUST00302,Regular,ST005,PROD0003,Smartphone,Electronics,1,25659.14,0.0,25659.14,0.0,25659.14,21217.98,4441.16,UPI
ORD005150,2024-02-16,CUST00683,Regular,ST008,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.0,8112.39,0.0,8112.39,5910.05,2202.34,UPI
ORD005151,2025-12-18,CUST00257,Premium,ST005,PROD0037,Dumbbells,Sports,2,4164.94,0.0,8329.88,0.0,8329.88,5749.88,2579.999999999999,Debit Card
ORD005152,2025-04-20,CUST00940,Regular,ST006,PROD0038,Skipping Rope,Sports,1,3408.68,0.0,3408.68,0.0,3408.68,2124.85,1283.83,Credit Card
ORD005153,2025-09-10,CUST02057,Occasional,ST004,PROD0014,Bedsheet Set,Home & Kitchen,3,4532.8,0.1,13598.400000000001,1359.8400000000001,12238.560000000001,8765.67,3472.8900000000012,Credit Card
ORD005154,2025-04-08,CUST00777,Regular,ST004,PROD0006,USB-C Charger,Electronics,3,15896.3,0.1,47688.899999999994,4768.889999999999,42920.009999999995,38570.48,4349.529999999992,Credit Card
ORD005155,2024-05-02,CUST00732,Regular,ST004,PROD0029,Lipstick,Beauty,1,3353.75,0.2,3353.75,670.75,2683.0,1280.8,1402.2,Credit Card
ORD005156,2025-04-18,CUST01229,Regular,ST003,PROD0009,Air Fryer,Home & Kitchen,2,6620.38,0.15,13240.76,1986.114,11254.646,8022.67,3231.9760000000006,UPI
ORD005157,2024-05-13,CUST02072,Premium,ST005,PROD0036,Badminton Racket,Sports,4,999.85,0.0,3999.4,0.0,3999.4,2462.56,1536.8400000000001,Credit Card
ORD005158,2025-09-10,CUST02043,Regular,ST007,PROD0023,Sports Shoes,Clothing,1,2047.81,0.1,2047.81,204.781,1843.029,1247.46,595.569,Credit Card
ORD005159,2025-07-15,CUST00970,Regular,ST006,PROD0015,Storage Box,Home & Kitchen,3,7544.45,0.1,22633.35,2263.335,20370.015,16449.39,3920.625,Net Banking
ORD005160,2025-08-29,CUST00103,Occasional,ST004,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.05,1377.5,68.875,1308.625,1174.18,134.44499999999994,UPI
ORD005161,2024-01-23,CUST01084,Premium,ST008,PROD0007,Power Bank,Electronics,1,15422.89,0.05,15422.89,771.1445,14651.745499999999,11608.13,3043.6155,UPI
ORD005162,2025-07-19,CUST01110,Occasional,ST008,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.15,1377.5,206.625,1170.875,937.82,233.05499999999995,Debit Card
ORD005163,2024-08-22,CUST00767,Regular,ST004,PROD0025,Face Wash,Beauty,1,3361.57,0.0,3361.57,0.0,3361.57,1821.27,1540.3000000000002,UPI
ORD005164,2024-02-28,CUST00372,Occasional,ST007,PROD0037,Dumbbells,Sports,2,4164.94,0.1,8329.88,832.9879999999999,7496.891999999999,4278.93,3217.9619999999986,UPI
ORD005165,2024-06-12,CUST00679,Premium,ST001,PROD0023,Sports Shoes,Clothing,4,2047.81,0.15,8191.24,1228.686,6962.554,4638.68,2323.874,Net Banking
ORD005166,2024-08-03,CUST01994,Regular,ST001,PROD0011,Electric Kettle,Home & Kitchen,1,2062.4,0.15,2062.4,309.36,1753.04,1489.18,263.8599999999999,UPI
ORD005167,2024-07-01,CUST00202,Occasional,ST001,PROD0046,Biscuits,Grocery,1,1680.92,0.0,1680.92,0.0,1680.92,1431.8,249.12000000000012,Net Banking
ORD005168,2025-07-22,CUST01626,Occasional,ST006,PROD0008,Wireless Mouse,Electronics,2,27894.92,0.15,55789.84,8368.475999999999,47421.364,37072.41,10348.953999999998,Debit Card
ORD005169,2025-10-18,CUST00089,Regular,ST001,PROD0036,Badminton Racket,Sports,1,999.85,0.0,999.85,0.0,999.85,637.43,362.4200000000001,Credit Card
ORD005170,2024-03-30,CUST02485,Regular,ST001,PROD0042,Wheat Flour 5kg,Grocery,1,261.36,0.2,261.36,52.272000000000006,209.08800000000002,167.76,41.32800000000003,Cash
ORD005171,2024-11-06,CUST02168,Regular,ST001,PROD0039,Gym Gloves,Sports,5,1095.35,0.0,5476.75,0.0,5476.75,3613.84,1862.9099999999999,UPI
ORD005172,2025-07-10,CUST02204,Regular,ST003,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.0,143457.16,0.0,143457.16,124307.67,19149.490000000005,UPI
ORD005173,2024-09-13,CUST01997,Regular,ST004,PROD0044,Tea,Grocery,3,1873.28,0.0,5619.84,0.0,5619.84,4543.36,1076.4800000000005,Credit Card
ORD005174,2025-06-16,CUST00399,Occasional,ST001,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.05,8112.39,405.6195,7706.7705000000005,6494.33,1212.4405000000006,Net Banking
ORD005175,2025-06-16,CUST01724,Premium,ST004,PROD0016,Water Bottle,Home & Kitchen,2,4709.15,0.05,9418.3,470.91499999999996,8947.384999999998,7166.69,1780.6949999999988,UPI
ORD005176,2024-02-21,CUST00188,Regular,ST002,PROD0046,Biscuits,Grocery,2,1680.92,0.1,3361.84,336.184,3025.656,2622.58,403.076,UPI
ORD005177,2024-12-03,CUST01076,Occasional,ST002,PROD0013,Dinner Set,Home & Kitchen,3,8112.39,0.15,24337.170000000002,3650.5755000000004,20686.594500000003,17313.85,3372.7445000000043,Debit Card
ORD005178,2024-06-19,CUST00652,Regular,ST006,PROD0037,Dumbbells,Sports,1,4164.94,0.1,4164.94,416.49399999999997,3748.4459999999995,2423.67,1324.7759999999994,UPI
ORD005179,2024-03-07,CUST01555,Regular,ST008,PROD0014,Bedsheet Set,Home & Kitchen,3,4532.8,0.25,13598.400000000001,3399.6000000000004,10198.800000000001,8094.84,2103.960000000001,Credit Card
ORD005180,2025-09-16,CUST01504,Premium,ST004,PROD0013,Dinner Set,Home & Kitchen,1,8112.39,0.0,8112.39,0.0,8112.39,6363.79,1748.6000000000004,Debit Card
ORD005181,2024-10-26,CUST00587,Occasional,ST003,PROD0046,Biscuits,Grocery,4,1680.92,0.0,6723.68,0.0,6723.68,5632.03,1091.6500000000005,Cash
ORD005182,2025-11-02,CUST00230,Occasional,ST008,PROD0012,Coffee Maker,Home & Kitchen,1,11103.41,0.15,11103.41,1665.5114999999998,9437.8985,7922.62,1515.2784999999994,Credit Card
ORD005183,2024-08-19,CUST01154,Occasional,ST004,PROD0028,Perfume,Beauty,2,2919.71,0.05,5839.42,291.971,5547.4490000000005,2271.97,3275.4790000000007,UPI
ORD005184,2024-03-08,CUST00055,Regular,ST005,PROD0022,Kurta,Clothing,1,4560.86,0.0,4560.86,0.0,4560.86,2596.91,1963.9499999999998,Debit Card
ORD005185,2025-05-20,CUST00271,Regular,ST003,PROD0020,Hoodie,Clothing,1,1024.62,0.15,1024.62,153.69299999999998,870.9269999999999,427.01,443.9169999999999,Credit Card
ORD005186,2024-01-28,CUST01124,Premium,ST002,PROD0047,Breakfast Cereal,Grocery,1,1377.5,0.0,1377.5,0.0,1377.5,1214.65,162.8499999999999,Debit Card
ORD005187,2025-09-19,CUST00970,Occasional,ST005,PROD0019,Jeans,Clothing,1,1239.82,0.15,1239.82,185.97299999999998,1053.847,655.09,398.75699999999995,UPI
ORD005188,2024-02-20,CUST01553,Premium,ST005,PROD0011,Electric Kettle,Home & Kitchen,2,2062.4,0.0,4124.8,0.0,4124.8,2946.87,1177.9300000000003,UPI
ORD005189,2025-11-23,CUST01378,Regular,ST004,PROD0030,Sunscreen,Beauty,2,4512.26,0.2,9024.52,1804.9040000000002,7219.616,4480.72,2738.8959999999997,Net Banking
ORD005190,2024-09-16,CUST01176,Occasional,ST002,PROD0026,Moisturizer,Beauty,1,4671.46,0.05,4671.46,233.573,4437.887,2769.49,1668.397,Credit Card
ORD005191,2025-08-13,CUST02378,Occasional,ST006,PROD0015,Storage Box,Home & Kitchen,3,7544.45,0.15,22633.35,3395.0024999999996,19238.3475,14340.98,4897.3675,UPI
ORD005192,2025-09-11,CUST00116,Regular,ST002,PROD0030,Sunscreen,Beauty,1,4512.26,0.15,4512.26,676.839,3835.4210000000003,2046.17,1789.2510000000002,Debit Card
ORD005193,2025-08-08,CUST00323,Regular,ST005,PROD0029,Lipstick,Beauty,5,3353.75,0.0,16768.75,0.0,16768.75,7892.57,8876.18,Debit Card
ORD005194,2025-11-17,CUST01596,Occasional,ST003,PROD0032,Body Lotion,Beauty,3,1768.61,0.0,5305.83,0.0,5305.83,2874.56,2431.27,Net Banking
ORD005195,2024-07-02,CUST02277,Regular,ST004,PROD0030,Sunscreen,Beauty,2,4512.26,0.1,9024.52,902.4520000000001,8122.068,4849.4,3272.6680000000006,Debit Card
ORD005196,2024-01-23,CUST00360,Regular,ST002,PROD0044,Tea,Grocery,1,1873.28,0.1,1873.28,187.328,1685.952,1406.37,279.5820000000001,Cash
ORD005197,2024-05-08,CUST00028,Regular,ST005,PROD0016,Water Bottle,Home & Kitchen,1,4709.15,0.1,4709.15,470.91499999999996,4238.235,3577.67,660.5649999999996,Cash
ORD005198,2024-10-17,CUST01255,Regular,ST002,PROD0036,Badminton Racket,Sports,2,999.85,0.1,1999.7,199.97000000000003,1799.73,1188.56,611.1700000000001,UPI
ORD005199,2025-05-15,CUST01419,Premium,ST004,PROD0018,Women's T-Shirt,Clothing,1,2452.3,0.2,2452.3,490.46000000000004,1961.8400000000001,1148.34,813.5000000000002,Credit Card
ORD005200,2024-07-04,CUST01736,Regular,ST003,PROD0041,Rice 5kg,Grocery,3,615.27,0.1,1845.81,184.58100000000002,1661.2289999999998,1512.8,148.42899999999986,UPI
ORD005201,2025-04-23,CUST01868,Occasional,ST008,PROD0048,Dry Fruits,Grocery,3,347.84,0.0,1043.52,0.0,1043.52,929.78,113.74000000000001,UPI
ORD005202,2025-07-24,CUST01295,Regular,ST008,PROD0039,Gym Gloves,Sports,5,1095.35,0.15,5476.75,821.5124999999999,4655.2375,3249.38,1405.8575,Cash
ORD005203,2025-05-06,CUST01875,Regular,ST006,PROD0028,Perfume,Beauty,2,2919.71,0.05,5839.42,291.971,5547.4490000000005,2367.39,3180.0590000000007,UPI
ORD005204,2025-05-27,CUST02076,Regular,ST008,PROD0019,Jeans,Clothing,5,1239.82,0.15,6199.099999999999,929.8649999999999,5269.235,3013.16,2256.075,Credit Card
ORD005205,2025-10-04,CUST01543,Regular,ST001,PROD0011,Electric Kettle,Home & Kitchen,1,2062.4,0.0,2062.4,0.0,2062.4,1545.53,516.8700000000001,Net Banking
ORD005206,2024-03-07,CUST00744,Occasional,ST008,PROD0017,Men's T-Shirt,Clothing,3,3182.37,0.15,9547.11,1432.0665000000001,8115.043500000001,5569.13,2545.9135000000006,UPI
ORD005207,2025-04-11,CUST01112,Regular,ST001,PROD0021,Formal Shirt,Clothing,1,2960.13,0.1,2960.13,296.01300000000003,2664.117,1795.96,868.1570000000002,Credit Card
ORD005208,2024-10-11,CUST01722,Regular,ST003,PROD0037,Dumbbells,Sports,1,4164.94,0.15,4164.94,624.7409999999999,3540.1989999999996,2256.26,1283.9389999999994,Debit Card
ORD005209,2025-08-23,CUST01779,Regular,ST002,PROD0044,Tea,Grocery,1,1873.28,0.1,1873.28,187.328,1685.952,1382.12,303.8320000000001,Credit Card
ORD005210,2025-02-20,CUST00580,Regular,ST008,PROD0034,Cricket Bat,Sports,1,5837.89,0.15,5837.89,875.6835,4962.2065,3669.07,1293.1365,UPI
ORD005211,2024-04-09,CUST02499,Regular,ST005,PROD0033,Yoga Mat,Sports,1,372.43,0.2,372.43,74.486,297.944,164.85,133.09400000000002,Debit Card
ORD005212,2024-07-07,CUST00433,Regular,ST004,PROD0029,Lipstick,Beauty,5,3353.75,0.15,16768.75,2515.3125,14253.4375,6109.59,8143.8475,Credit Card
ORD005213,2025-01-22,CUST00374,Premium,ST008,PROD0004,Laptop,Electronics,1,55531.62,0.15,55531.62,8329.743,47201.877,37655.75,9546.127,Credit Card
ORD005214,2024-08-28,CUST02483,Regular,ST005,PROD0032,Body Lotion,Beauty,2,1768.61,0.0,3537.22,0.0,3537.22,2291.52,1245.6999999999998,UPI
ORD005215,2025-12-31,CUST01211,Regular,ST005,PROD0011,Electric Kettle,Home & Kitchen,1,2062.4,0.05,2062.4,103.12,1959.2800000000002,1545.95,413.33000000000015,Cash
ORD005216,2025-02-20,CUST01775,Regular,ST001,PROD0026,Moisturizer,Beauty,1,4671.46,0.0,4671.46,0.0,4671.46,2107.1,2564.36,Net Banking
ORD005217,2024-06-24,CUST02042,Regular,ST007,PROD0018,Women's T-Shirt,Clothing,1,2452.3,0.1,2452.3,245.23000000000002,2207.07,1126.38,1080.69,Debit Card
ORD005218,2025-01-21,CUST02266,Regular,ST008,PROD0032,Body Lotion,Beauty,4,1768.61,0.05,7074.44,353.722,6720.718,3787.73,2932.988,Net Banking
ORD005219,2025-04-15,CUST01132,Regular,ST008,PROD0027,Shampoo,Beauty,2,4140.71,0.05,8281.42,414.071,7867.349,3387.6,4479.749,Credit Card
ORD005220,2024-08-20,CUST01843,Regular,ST002,PROD0016,Water Bottle,Home & Kitchen,3,4709.15,0.0,14127.449999999999,0.0,14127.449999999999,10660.45,3466.999999999998,Credit Card
ORD005221,2025-10-24,CUST01574,Occasional,ST002,PROD0010,Mixer Grinder,Home & Kitchen,2,12514.95,0.2,25029.9,5005.9800000000005,20023.920000000002,14034.92,5989.000000000002,Cash
ORD005222,2025-03-27,CUST01931,Premium,ST003,PROD0044,Tea,Grocery,3,1873.28,0.1,5619.84,561.984,5057.856,4450.07,607.7860000000001,Credit Card
ORD005223,2024-10-03,CUST00948,Premium,ST003,PROD0034,Cricket Bat,Sports,2,5837.89,0.05,11675.78,583.7890000000001,11091.991,6891.35,4200.641,UPI
ORD005224,2024-08-16,CUST00349,Occasional,ST003,PROD0033,Yoga Mat,Sports,2,372.43,0.05,744.86,37.243,707.617,470.64,236.97699999999998,Debit Card
ORD005225,2024-06-19,CUST00788,Regular,ST005,PROD0010,Mixer Grinder,Home & Kitchen,2,12514.95,0.05,25029.9,1251.4950000000001,23778.405000000002,17901.97,5876.435000000001,UPI
ORD005226,2024-07-31,CUST01546,Regular,ST006,PROD0042,Wheat Flour 5kg,Grocery,2,261.36,0.15,522.72,78.408,444.312,394.92,49.391999999999996,UPI
ORD005227,2024-10-08,CUST00026,Premium,ST008,PROD0026,Moisturizer,Beauty,1,4671.46,0.0,4671.46,0.0,4671.46,2589.77,2081.69,Cash
ORD005228,2024-02-10,CUST01072,Premium,ST001,PROD0042,Wheat Flour 5kg,Grocery,1,261.36,0.2,261.36,52.272000000000006,209.08800000000002,168.97,40.11800000000002,UPI
ORD005229,2024-05-01,CUST00859,Occasional,ST002,PROD0025,Face Wash,Beauty,3,3361.57,0.05,10084.710000000001,504.23550000000006,9580.4745,5534.98,4045.4945000000007,Net Banking
ORD005230,2024-08-14,CUST00370,Regular,ST002,PROD0002,Bluetooth Speaker,Electronics,1,72806.68,0.2,72806.68,14561.336,58245.344,48524.28,9721.063999999998,Debit Card
ORD005231,2024-10-20,CUST01636,Regular,ST003,PROD0026,Moisturizer,Beauty,2,4671.46,0.2,9342.92,1868.584,7474.336,3141.86,4332.476000000001,Net Banking
ORD005232,2025-08-22,CUST01211,Regular,ST003,PROD0020,Hoodie,Clothing,2,1024.62,0.1,2049.24,204.92399999999998,1844.3159999999998,1069.23,775.0859999999998,UPI
ORD005233,2024-09-23,CUST01548,Regular,ST003,PROD0003,Smartphone,Electronics,3,25659.14,0.2,76977.42,15395.484,61581.936,50662.65,10919.286,UPI
ORD005234,2025-06-24,CUST00884,Regular,ST008,PROD0032,Body Lotion,Beauty,1,1768.61,0.15,1768.61,265.2915,1503.3184999999999,696.02,807.2984999999999,Debit Card
ORD005235,2025-03-26,CUST01915,Regular,ST003,PROD0001,Wireless Headphones,Electronics,2,71728.58,0.0,143457.16,0.0,143457.16,121052.68,22404.48000000001,Debit Card
ORD005236,2025-03-24,CUST00279,Occasional,ST004,PROD0024,Casual Shoes,Clothing,2,3798.5,0.25,7597.0,1899.25,5697.75,3448.69,2249.06,Debit Card
ORD005237,2024-03-01,CUST02389,Regular,ST005,PROD0043,Cooking Oil,Grocery,2,1527.63,0.0,3055.26,0.0,3055.26,2514.44,540.8200000000002,Cash
ORD005238,2025-05-16,CUST01352,Premium,ST005,PROD0044,Tea,Grocery,2,1873.28,0.1,3746.56,374.656,3371.904,2877.94,493.96399999999994,UPI
ORD005239,2024-05-26,CUST01703,Regular,ST004,PROD0033,Yoga Mat,Sports,2,372.43,0.05,744.86,37.243,707.617,514.28,193.337,Net Banking
ORD005240,2025-11-16,CUST01658,Regular,ST007,PROD0038,Skipping Rope,Sports,4,3408.68,0.05,13634.72,681.736,12952.983999999999,7449.15,5503.833999999999,Debit Card
ORD005241,2024-11-29,CUST01929,Occasional,ST005,PROD0048,Dry Fruits,Grocery,1,347.84,0.15,347.84,52.175999999999995,295.664,261.46,34.20400000000001,Net Banking
